utimesec    57.100084
stimesec    1.166765
ru_maxrss   833664
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   484545
ru_majflt   21
ru_nswap    0
ru_inblock  9840
ru_oublock  2704
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    22823
ru_nivcsw   9897
