utimesec    91.604473
stimesec    3.328931
ru_maxrss   224200
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   289522
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  10904
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    79034
ru_nivcsw   60
