utimesec    7486.413342
stimesec    27.858211
ru_maxrss   608624
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   968164
ru_majflt   6
ru_nswap    0
ru_inblock  150296
ru_oublock  32
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1013424
ru_nivcsw   4934093
