utimesec    642.077267
stimesec    0.533245
ru_maxrss   441860
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   438481
ru_majflt   38
ru_nswap    0
ru_inblock  8328
ru_oublock  13016
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    3964
ru_nivcsw   202
