utimesec    3025.583851
stimesec    3.755842
ru_maxrss   597948
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   552044
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  16
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    4168
ru_nivcsw   45208
