utimesec    6116.808543
stimesec    62.703317
ru_maxrss   254220
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   13839939
ru_majflt   0
ru_nswap    0
ru_inblock  5584
ru_oublock  8768
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    200659
ru_nivcsw   8915
