utimesec    405.154633
stimesec    0.555465
ru_maxrss   413576
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   511833
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  11720
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    5992
ru_nivcsw   199
