utimesec    36.487790
stimesec    0.933918
ru_maxrss   844784
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   382499
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  2296
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    14884
ru_nivcsw   458
