utimesec    4656.036257
stimesec    39.643573
ru_maxrss   270580
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   11767571
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  8664
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    218529
ru_nivcsw   7840
