utimesec    84.606028
stimesec    2.824003
ru_maxrss   198536
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   468396
ru_majflt   1
ru_nswap    0
ru_inblock  232
ru_oublock  9632
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    69043
ru_nivcsw   202
