utimesec    570.549555
stimesec    1.048026
ru_maxrss   393056
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   869816
ru_majflt   8
ru_nswap    0
ru_inblock  1464
ru_oublock  11584
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    4523
ru_nivcsw   216
